cnpj_basico,case_number,class_iii_face_sum,establishment_cnpjs,claim_count,debtor_name,stage,is_related_party,above_floor,band,doc_id,creditor_name_as_printed,flags,extracted_at,extracted_by
01181521,0001639-09.2026.8.17.2810,2771887.36,01181521000155,1,E FALENCIA,,,1,FLOOR,5da7b77bb56987c0953fc02532d71c91d78b3527,SICREDI S.A,LIKELY_FINANCIAL_BY_NAME|ROWS:p13r21,2026-09-03T23:36:48Z,build
58160789,0019761-43.2024.8.17.2001,2771401.44,58160789000128,1,GRUPO ADLIM – LRF Líderes em Recuperação Judicial e Falência,,,1,FLOOR,a32497797bacd26aee3d411b89e47dce32e5a250,"BANCO SAFRA S.A., CPF/CNPJ/OAB nº",LIKELY_FINANCIAL_BY_NAME|PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p66r70,2026-09-03T23:36:48Z,build
73443863,0022845-08.2013.8.24.0008,2753771.14,73443863000107,1,BLUTRAFOS BLUMENAU TRANSFORMADORES LTDA – Sgrott Administradora Judicial e Consultoria Empresarial,,,1,FLOOR,22ac347cfe4f3e48e90db5c47651fa72cb987cca,"CC MEDICOS E DEMAIS PROF SAUDE, CONT, PROF E EMPRES BLUMENAU VALE DO ITAJAI",ROWS:p1r59,2026-09-03T23:36:48Z,build
60498706,5164979-18.2026.8.09.0110,2748939.47,60498706006600,4,"e informem eventuais créditos perante as devedoras, para divulgação aos demais interessa",,,1,FLOOR,9eb5be419208c690ce6c04d698cfa411fba51ded,CARGILL AGRICOLA S.A,"ROWS:p5r10,p5r11,p5r13,p5r15|UNRECONCILED_SOURCE",2026-09-03T23:36:48Z,build
02535864,0033736-15.2023.8.16.0185,2731258.45,02535864000133,1,EQUIP SEG INTELIGÊNCIA EM SEGURANÇA LTDA – FALÊNCIA – Brazilio Bacellar Shirai Advogados,,,1,FLOOR,b9895d3bab0574f7ee5fb575d38055b76e20be4b,VR BENEFÍCIOS E SERVIÇOS DE,ROWS:p42r8|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
18488755,5014104-85.2021.8.21.0010,2727260.07,18488755000142,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,84c586360a663c7c23a7d5176358d616fe6a93e7,VALOREM SOLUÇÕES FINANCEIRAS S.A. (,ROWS:p10r27|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
00000000,5100227-29.2022.8.24.0023,2715487.96,00000000000191,1,MUNDO BIZARRO IMPORTAÇÃO E EXPORTAÇÃO LTDA – Sgrott Administradora Judicial e Consultoria Empresarial,,,1,FLOOR,0e98068b87bd9301a44b322d50dacac7fd565704,Documento já analisado do pedido da recuperação,ROWS:p16r2|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
62232889,0008526-45.2025.8.17.2001,2710655.64,62232889000190,1,E FALENCIA,,,1,FLOOR,1658892fa167d2330f5086c9fbc19999d00549f1,BANCO DAYCOVAL S.A,LIKELY_FINANCIAL_BY_NAME|ROWS:p5r50,2026-09-03T23:36:47Z,build
08992890,0000472-94.2012.5.06.0193,2680302.42,08992890000177,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,24ed98480a572989bb0ce06fbd92e30151b7c249,"Praça das Orquídeas, 44, sala 01, Alphaville Comercial, Barueri, SP",ROWS:p69r16|VALUE_COL:Valor_Atualizado,2026-09-03T23:36:47Z,build
76059997,4087055-04.2026.8.26.0100,2656901.01,76059997000117,1,Ativos,,,1,FLOOR,eb0a94ffe21d8842bfaf1a8b454008cac3241e99,OESTE COMERCIAL DE FERRO E AÇO LTDA,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p3r4|VALUE_COL:Valor_-,2026-09-03T23:36:48Z,build
09422727,0000472-94.2012.5.06.0193,2654550.86,09422727000131,2,SCZ Scalzilli Administração Judicial,,,1,FLOOR,24ed98480a572989bb0ce06fbd92e30151b7c249,"Av. Professor Benedito Montenegro, 950, Betel, Paulinia/SP","ROWS:p67r2,p67r3|VALUE_COL:Valor_Atualizado",2026-09-03T23:36:47Z,build
00000000,1000119-75.2025.8.26.0354,2653205.78,00000000000191,4,Ativos,,,1,FLOOR,7e2dd0270ed86b1f71e6e3a9cc21d965a29b3955,BANCO DO BRASIL,"LIKELY_FINANCIAL_BY_NAME|ROWS:p3r17,p3r18,p3r19,p3r20|UNRECONCILED_SOURCE",2026-09-03T23:36:48Z,build
00000000,4000167-23.2025.8.26.0373,2646391.58,00000000505129,1,Cerealista Sa,,,1,FLOOR,18975be46188194b42b5cec2007635d33a16225c,BANCO DO BRASIL S.A.,LIKELY_FINANCIAL_BY_NAME|ROWS:p8r1|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
90400888,0043030-30.2025.8.16.0021,2576900.02,90400888000142,1,"foi apresentado no movimento 112 dos autos supramencionados, em consonância",,,1,FLOOR,9846e4c0bb373e6d20054e1b22855355a6383506,Banco Santander (Brasil) S.A. (CNPJ nº,LIKELY_FINANCIAL_BY_NAME|ROWS:p1r39|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
03076832,0005010-50.2013.8.24.0026,2550639.65,03076832000180,1,MANNES LTDA E BM EMPREENDIMENTOS E PARTICIPAÇÕES – Sgrott Administradora Judicial e Consultoria Empresarial,,,1,FLOOR,ea17ba43b2611e60da78d77cd10f534a8d7ffa56,FLEXIVEL IND COM LTDA,ROWS:p14r49|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
28195667,4000167-23.2025.8.26.0373,2550000.00,28195667000106,2,Cerealista Sa,,,1,FLOOR,18975be46188194b42b5cec2007635d33a16225c,BANCO ABC BRASIL S.A.,"LIKELY_FINANCIAL_BY_NAME|ROWS:p8r14,p8r15|UNRECONCILED_SOURCE",2026-09-03T23:36:48Z,build
04247370,5009149-92.2024.8.24.0019,2542689.55,04247370000189,6,e de Falência,,,1,FLOOR,a62ac8ee04589de01e4daef8a199cd9a9df4a91e,2.1 SICOOB TRANSCREDI,"LIKELY_FINANCIAL_BY_NAME|ROWS:p1r7,p1r8,p1r9,p1r10,p1r11,p1r12|UNRECONCILED_SOURCE",2026-09-03T23:36:48Z,build
31895683,0000410-68.2021.8.16.0174,2537596.28,31895683000116,1,consonância,,,1,FLOOR,b1a9f73b4c119a16aede49b05ad9f554fb74bc97,Banco Industrial do e Brasil S.A.,LIKELY_FINANCIAL_BY_NAME|PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p13r8,2026-09-03T23:36:48Z,build
89468565,5008793-34.2023.8.24.0019,2536775.59,89468565000101,1,AZEPLAST INDÚSTRIA E COMÉRCIO LTDA,,,1,FLOOR,229081edb0eaccd400fcad129b25a20d453416b7,"COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DA REGIAO DA PRODUCAO - SICREDI REGIAO DA PRODUCAO RS/SC/MG",LIKELY_FINANCIAL_BY_NAME|PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p1r18,2026-09-03T23:36:48Z,build
58160789,3000117-40.2025.8.06.0512,2526000.00,58160789000128,1,PÃ¡gina inicial,,,1,FLOOR,73b45cbf1779afc0265bba96895afb5cec00f12c,BANCO SAFRA S/A,LIKELY_FINANCIAL_BY_NAME|ROWS:p16r2,2026-09-03T23:36:48Z,build
58160789,5057720-48.2025.8.24.0023,2519726.54,58160789000128,1,Grupo Rech | Administração Judicial - Credibilità,,,1,FLOOR,cf92cff797d25108be0439a46ee6864d615a1be4,NÃO,ROWS:p1r12|UNRECONCILED_SOURCE|VALUE_COL:Valor_Após_Analise,2026-09-03T23:36:48Z,build
00000000,0822279-56.2026.8.15.2001,2502948.23,00000000000191,1,DIAGSON DIAGNOSTICO EM ULTRA SONOGRAFIA MED FETAL LTDA – EPP – LRF Líderes em Recuperação Judicial e Falência,,,1,FLOOR,088be5223af3f8c9fa20abea588d45b3da85a782,BANCO DO BRASIL S.A. C NPJ,LIKELY_FINANCIAL_BY_NAME|PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p2r40,2026-09-03T23:36:48Z,build
11417016,0001639-09.2026.8.17.2810,2485108.25,11417016000110,1,E FALENCIA,,,1,FLOOR,5da7b77bb56987c0953fc02532d71c91d78b3527,SCANIA S.A,ROWS:p13r20,2026-09-03T23:36:48Z,build
20204300,8005129-09.2023.8.05.0039,2463062.80,20204300000108,2,e na falência,,,1,FLOOR,a0ae32a59c2928e385c610811f80949f98723486,MSN FUNDO,"ROWS:p9r4,p18r11|UNRECONCILED_SOURCE",2026-09-03T23:36:47Z,build
60701190,5014104-85.2021.8.21.0010,2433378.27,60701190035668,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,84c586360a663c7c23a7d5176358d616fe6a93e7,ITAU UNIBANCO S.A. (,LIKELY_FINANCIAL_BY_NAME|ROWS:p7r30|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
60701190,0001639-09.2026.8.17.2810,2425507.40,60701190000104,1,E FALENCIA,,,1,FLOOR,5da7b77bb56987c0953fc02532d71c91d78b3527,ITAU INIBANCO S.A,LIKELY_FINANCIAL_BY_NAME|ROWS:p13r15,2026-09-03T23:36:48Z,build
31281962,0804401-51.2025.8.14.0039,2406485.64,31281962000190|31281962000270,1,SOJAL COMERCIA,,,1,FLOOR,c56751547323616443dc07ccc6d6c553539dec25,CROMO INDUSTRIA QUIMICA S.A,ROWS:p1r11,2026-09-03T23:36:47Z,build
15660513,5009149-92.2024.8.24.0019,2398511.33,15660513000104,1,e de Falência,,,1,FLOOR,a62ac8ee04589de01e4daef8a199cd9a9df4a91e,2.30TRESBOMM COMERCIO E EXPORTACAO DE GRAOS LTDA,ROWS:p1r36|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
02038232,5341375-33.2026.8.09.0049,2389491.93,02038232000164,1,"Grupo 3E, em consolidação substancia",,,1,FLOOR,8e8832093a15aa7f9dc936a37e882fe66a1fe43d,Banco Cooperativo Sicoob S.A. - Banco Sicoob,LIKELY_FINANCIAL_BY_NAME|ROWS:p10r33|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
70241658,0133628-14.2024.8.17.2001,2386846.42,70241658000170,1,CEAM - Recupera Soluções Empresariais,,,1,FLOOR,e9d023c65bbda29539bfe3e4563d7c5e30033a61,"SICREDI RECIFE - COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO SICREDI RECIFE",LIKELY_FINANCIAL_BY_NAME|ROWS:p5r68,2026-09-03T23:36:48Z,build
58160789,0007565-40.2020.8.17.2370,2385103.18,58160789000128,1,e Falência,,,1,FLOOR,849d4fe5adce792f073eb0cbe52a2f1d8075a473,58.160.789/0001-28,ROWS:p15r15,2026-09-03T23:36:48Z,build
61352050,5057720-48.2025.8.24.0023,2360226.69,61352050000122,1,Grupo Rech | Administração Judicial - Credibilità,,,1,FLOOR,cf92cff797d25108be0439a46ee6864d615a1be4,PENDENTE DE REGULARIZAÇÃO,ROWS:p1r29|UNRECONCILED_SOURCE|VALUE_COL:Valor_Após_Analise,2026-09-03T23:36:48Z,build
28195667,0001639-09.2026.8.17.2810,2355675.34,28195667000106,1,E FALENCIA,,,1,FLOOR,5da7b77bb56987c0953fc02532d71c91d78b3527,BANCO ABC S.A,LIKELY_FINANCIAL_BY_NAME|ROWS:p13r2,2026-09-03T23:36:48Z,build
06043050,5341375-33.2026.8.09.0049,2343402.47,06043050000132,1,"Grupo 3E, em consolidação substancia",,,1,FLOOR,8e8832093a15aa7f9dc936a37e882fe66a1fe43d,Bb Consorcios,ROWS:p10r46|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
07237373,0822279-56.2026.8.15.2001,2341598.97,07237373000120,1,DIAGSON DIAGNOSTICO EM ULTRA SONOGRAFIA MED FETAL LTDA – EPP – LRF Líderes em Recuperação Judicial e Falência,,,1,FLOOR,088be5223af3f8c9fa20abea588d45b3da85a782,BANCO DO NORDESTE DO BRASIL S.A,LIKELY_FINANCIAL_BY_NAME|PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p2r41,2026-09-03T23:36:48Z,build
12910431,8005129-09.2023.8.05.0039,2327494.50,12910431000174,3,e na falência,,,1,FLOOR,a0ae32a59c2928e385c610811f80949f98723486,GAVEA FIDC,"LIKELY_FINANCIAL_BY_NAME|ROWS:p7r9,p8r18,p9r15|UNRECONCILED_SOURCE",2026-09-03T23:36:47Z,build
04902979,0802426-35.2019.8.10.0000,2320767.17,04902979004727,1,Roque Materiais para Construção - Real Brasil Consultoria,,,1,FLOOR,d85bdfbfbdc814ff10df1dbd8c2e47f1e34386aa,"AV. DOM PEDRO II, 140, CENTRO - 65010-450, SÃO LUÍS - MA",ROWS:p2r2|VALUE_COL:Saldo_Total,2026-09-03T23:36:48Z,build
50595271,5012306-16.2022.8.21.0023,2311648.44,50595271000105,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,ebfb999b457caf45140ea7446a22cd3751154eaf,BIOTRONIK COMERCIAL MEDICA LTDA (,ROWS:p26r10|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
00360305,0005010-50.2013.8.24.0026,2299818.75,00360305000104,1,MANNES LTDA E BM EMPREENDIMENTOS E PARTICIPAÇÕES – Sgrott Administradora Judicial e Consultoria Empresarial,,,1,FLOOR,ea17ba43b2611e60da78d77cd10f534a8d7ffa56,CAIXA ECONÔMICA FEDERAL,LIKELY_FINANCIAL_BY_NAME|ROWS:p13r32|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
11417016,5341375-33.2026.8.09.0049,2297915.55,11417016000110,1,"Grupo 3E, em consolidação substancia",,,1,FLOOR,8e8832093a15aa7f9dc936a37e882fe66a1fe43d,Scania Banco S.A.,LIKELY_FINANCIAL_BY_NAME|ROWS:p17r55|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
33453598,0020255-24.2020.5.04.0104,2280760.72,33453598017794,1,Base | AJ RUIZ - Administração Judicial,,,1,FLOOR,2407a56c35028c413305535a1dd008db0d00dcd7,"RODOVIA CASTELO BRANCO,2186, KM 21,5 - BARUERI-SP - CEP 06463-420",ROWS:p3r49,2026-09-03T23:36:48Z,build
44246528,0000410-68.2021.8.16.0174,2270274.68,44246528000110,1,consonância,,,1,FLOOR,b1a9f73b4c119a16aede49b05ad9f554fb74bc97,SI Group Crios Resinas e S.A.,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p15r19,2026-09-03T23:36:48Z,build
59109165,5341375-33.2026.8.09.0049,2266536.35,59109165000149,1,"Grupo 3E, em consolidação substancia",,,1,FLOOR,8e8832093a15aa7f9dc936a37e882fe66a1fe43d,Banco Volkswagen S.A.,LIKELY_FINANCIAL_BY_NAME|ROWS:p10r40|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
58160789,5011460-87.2023.8.24.0020,2224584.09,58160789000128,1,TOP TEXTIL EMBALAGENS LTDA,,,1,FLOOR,741aed48dd004485cbfaf3bc50def81229cab4e3,AV PAULISTA 2100,ROWS:p2r15|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
02948030,0007565-40.2020.8.17.2370,2210242.75,02948030000230,1,e Falência,,,1,FLOOR,849d4fe5adce792f073eb0cbe52a2f1d8075a473,02.948.030/0002-30,ROWS:p15r42,2026-09-03T23:36:48Z,build
14177238,0016033-22.2025.8.16.0017,2204283.12,14177238000100,1,KADIMA EMPREENDIMENTOS subscrevi e assinei. E PARTICIPAÇÕES S.A,,,1,FLOOR,fcb10a251582ff4fff1b8864bf38719cc11c0e03,G&F Assessoria Consultoria Empreendimentos e Participações Ltda,ROWS:p4r11,2026-09-03T23:36:48Z,build
23191831,0005010-98.2023.8.16.0001,2199541.23,23191831000193,1,Marques Administrações Judiciais,,,1,FLOOR,b465a5d11eec7a46656b594fa59c62d80724e0a1,"Falcon Distribuição, Armazenamento e Transportes S/A",PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p25r5,2026-09-03T23:36:48Z,build
33021064,5164979-18.2026.8.09.0110,2198652.05,33021064000128,4,"e informem eventuais créditos perante as devedoras, para divulgação aos demais interessa",,,1,FLOOR,9eb5be419208c690ce6c04d698cfa411fba51ded,COOPERATIVA DE CREDITO POUPANCA E INVESTIMENTO DO ARAGUAIA E XINGU SICREDI ARAXINGU,"LIKELY_FINANCIAL_BY_NAME|ROWS:p5r34,p6r1,p6r2,p6r3|UNRECONCILED_SOURCE",2026-09-03T23:36:48Z,build
20228148,0000472-94.2012.5.06.0193,2189633.16,20228148000195,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,24ed98480a572989bb0ce06fbd92e30151b7c249,"Rua Prudente de Morais, nº 714, sala 401, Governador Valadares – MG, CEP 35020-460",ROWS:p72r4|VALUE_COL:Valor_Atualizado,2026-09-03T23:36:47Z,build
12592411,0074500-63.2024.8.17.2001,2172949.97,12592411000100,1,GRUPO IMOBI – LRF Líderes em Recuperação Judicial e Falência,,,1,FLOOR,795d57c3b1a6263f35fd080afd0a6ea1ad727ea3,BOA VISTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - NAO PADRONIZADO,LIKELY_FINANCIAL_BY_NAME|ROWS:p4r2,2026-09-03T23:36:48Z,build
59128553,0000880-57.2020.8.17.2001,2146226.53,59128553002110,1,e Falência,,,1,FLOOR,44ecd0afa707dc9a78430215646a429a26d22516,STRATURA ASFALTOS S.A.,"ALT_VALUE:R$1.615.549,86|ALT_VALUE:R$530.676,67|ROWS:p10r77|UNRECONCILED_SOURCE|VALUE_COL:2ª_Lista",2026-09-03T23:36:47Z,build
23360870,8005129-09.2023.8.05.0039,2144705.34,23360870000177,2,e na falência,,,1,FLOOR,a0ae32a59c2928e385c610811f80949f98723486,SIGMA,"ROWS:p10r2,p19r7|UNRECONCILED_SOURCE",2026-09-03T23:36:47Z,build
09414255,0003971-03.2023.8.16.0119,2137604.80,09414255000175,1,Marques Administrações Judiciais,,,1,FLOOR,1209dafe77b7708945a17e0f6d11db9b41daea47,Fundo De Investimento Em Direitos Creditorios Multisetorial Daniele Lp,LIKELY_FINANCIAL_BY_NAME|PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p11r7,2026-09-03T23:36:48Z,build
90400888,0033736-15.2023.8.16.0185,2126885.97,90400888000142,1,EQUIP SEG INTELIGÊNCIA EM SEGURANÇA LTDA – FALÊNCIA – Brazilio Bacellar Shirai Advogados,,,1,FLOOR,b9895d3bab0574f7ee5fb575d38055b76e20be4b,BANCO SANTANDER (BRASIL) S.A.,LIKELY_FINANCIAL_BY_NAME|ROWS:p38r8|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
17417928,0873061-47.2023.8.19.0001,2121705.89,17417928000179,1,Real Distribuidora – Processo nº 0873061-47.2023.8.19.0001 – e-mail: admjudunica@inova-aj.com.br – INOVA,,,1,FLOOR,8eb5d0d64353bf5fcd1122d1a511b7ca9884e3bd,"Rua Azaleia, 2421, Distrito Industrial, Manaus - CEP 69075845","ALT_VALUE:R$1.542.709,43|ROWS:p2r16",2026-09-03T23:36:48Z,build
00000000,0043030-30.2025.8.16.0021,2120288.66,00000000000191,1,"foi apresentado no movimento 112 dos autos supramencionados, em consonância",,,1,FLOOR,9846e4c0bb373e6d20054e1b22855355a6383506,Banco do Brasil S.A. (CNPJ nº,LIKELY_FINANCIAL_BY_NAME|ROWS:p1r37|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
36854495,5341375-33.2026.8.09.0049,2120225.10,36854495002298,1,"Grupo 3E, em consolidação substancia",,,1,FLOOR,8e8832093a15aa7f9dc936a37e882fe66a1fe43d,Nutrien Solucoes Agricolas,ROWS:p16r31|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
31872495,0001639-09.2026.8.17.2810,2115489.72,31872495000172,1,E FALENCIA,,,1,FLOOR,5da7b77bb56987c0953fc02532d71c91d78b3527,C6 S.A,ROWS:p13r9,2026-09-03T23:36:48Z,build
05554669,0002484-82.2022.8.17.2001,2113920.00,05554669000149,1,e Falência,,,1,FLOOR,f3b6182e3aa2715450af4d59223acc49f7047632,SRJ INDUSTRIA COMERCIO E EXPORTACAO DE CONFECCOES LTDA,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p4r92,2026-09-03T23:36:48Z,build
02282709,5264228-81.2025.8.09.0172,2092386.84,02282709000233,1,CINCOS CONSULTORIA ORGANIZACIONAL LTDA,,,1,FLOOR,301e3cf58b98f2b74920b96d29220c90ddc094e5,02.282.709/0002-33,ROWS:p2r2|UNRECONCILED_SOURCE|VALUE_COL:Valor_Do_Crédito,2026-09-03T23:36:48Z,build
02003402,5009149-92.2024.8.24.0019,2086675.04,02003402004677,1,e de Falência,,,1,FLOOR,a62ac8ee04589de01e4daef8a199cd9a9df4a91e,2.15ADM DO BRASIL LTDA,ROWS:p1r21|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
94813102,5009149-92.2024.8.24.0019,2076705.80,94813102000846,1,e de Falência,,,1,FLOOR,a62ac8ee04589de01e4daef8a199cd9a9df4a91e,2.14TRES TENTOS AGROINDUSTRIAL S/A,ROWS:p1r20|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
60889128,0001639-09.2026.8.17.2810,2057767.49,60889128000180,1,E FALENCIA,,,1,FLOOR,5da7b77bb56987c0953fc02532d71c91d78b3527,SOFISA S.A,ROWS:p13r22,2026-09-03T23:36:48Z,build
31895683,8005129-09.2023.8.05.0039,2056998.20,31895683000116,2,e na falência,,,1,FLOOR,a0ae32a59c2928e385c610811f80949f98723486,BANCO INDUSTRIAL DO BRASIL S/A,"LIKELY_FINANCIAL_BY_NAME|ROWS:p5r11,p17r5|UNRECONCILED_SOURCE|VALUE_COL:Valor_Do_Crédito_2º_Edital_De_Credores",2026-09-03T23:36:47Z,build
31872495,4000167-23.2025.8.26.0373,2046618.39,31872495000172,2,Cerealista Sa,,,1,FLOOR,18975be46188194b42b5cec2007635d33a16225c,BANCO C6 S.A.,"LIKELY_FINANCIAL_BY_NAME|ROWS:p8r2,p8r3|UNRECONCILED_SOURCE",2026-09-03T23:36:48Z,build
09536120,0804401-51.2025.8.14.0039,2037616.99,09536120000263,1,SOJAL COMERCIA,,,1,FLOOR,c56751547323616443dc07ccc6d6c553539dec25,SEMPRE AGTECH LTDA,ROWS:p2r7,2026-09-03T23:36:47Z,build
00000000,0005010-98.2023.8.16.0001,2023755.17,00000000000191,1,Marques Administrações Judiciais,,,1,FLOOR,b465a5d11eec7a46656b594fa59c62d80724e0a1,Banco Do Brasil S.A.,LIKELY_FINANCIAL_BY_NAME|PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p20r10,2026-09-03T23:36:48Z,build
05571228,0804401-51.2025.8.14.0039,2016948.56,05571228000155,1,SOJAL COMERCIA,,,1,FLOOR,c56751547323616443dc07ccc6d6c553539dec25,FERTILIZANTES TOCANTINS S.A,ROWS:p2r1,2026-09-03T23:36:47Z,build
58160789,5008793-34.2023.8.24.0019,2014067.89,58160789000128,1,AZEPLAST INDÚSTRIA E COMÉRCIO LTDA,,,1,FLOOR,229081edb0eaccd400fcad129b25a20d453416b7,BANCO SAFRA S.A.,LIKELY_FINANCIAL_BY_NAME|PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p1r8,2026-09-03T23:36:48Z,build
59128553,0000472-94.2012.5.06.0193,2010640.78,59128553000177,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,24ed98480a572989bb0ce06fbd92e30151b7c249,"Avenida Paulista, n° 1.754, 7° andar, São Paulo/SP",ROWS:p73r13|VALUE_COL:Valor_Atualizado,2026-09-03T23:36:47Z,build
60889128,0007565-40.2020.8.17.2370,2007489.79,60889128000180,1,e Falência,,,1,FLOOR,849d4fe5adce792f073eb0cbe52a2f1d8075a473,60.889.128/0001-80,ROWS:p15r16,2026-09-03T23:36:48Z,build
22007308,5014104-85.2021.8.21.0010,2006117.28,22007308000100,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,84c586360a663c7c23a7d5176358d616fe6a93e7,EVOQUE SECURITIZADORA S.A. (,LIKELY_FINANCIAL_BY_NAME|ROWS:p7r2|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
71799001,8005129-09.2023.8.05.0039,2002544.34,71799001000196,1,e na falência,,,1,FLOOR,a0ae32a59c2928e385c610811f80949f98723486,REICHENBACH EQUIP IND.COM. LTDA,ROWS:p19r6|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
08057194,5677250-87.2023.8.09.0051,2000200.00,08057194000254,1,"GRUPO UNIBRÁS, por seu representante legal Dr. STENIUS LACERDA BASTOS, faz sa",,,1,FLOOR,62943bec34234d5fa40566fc7c8dd04d2df2139e,,NAME_MISSING|ROWS:p19r16|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
62063177,0020255-24.2020.5.04.0104,2000000.00,62063177000194,1,Base | AJ RUIZ - Administração Judicial,,,1,FLOOR,2407a56c35028c413305535a1dd008db0d00dcd7,"AV PAULISTA, 2100 - BELA VISTA - SÃO PAULO - SP - CEP 01310-930",ALT_VALUE:BANCOS|ROWS:p2r15|VALUE_COL:Valor_Do_Crédito,2026-09-03T23:36:48Z,build
60746948,0001639-09.2026.8.17.2810,1995033.90,60746948000112,1,E FALENCIA,,,1,FLOOR,5da7b77bb56987c0953fc02532d71c91d78b3527,BRADESCO S.A,LIKELY_FINANCIAL_BY_NAME|ROWS:p13r7,2026-09-03T23:36:48Z,build
29652131,5012743-51.2023.8.24.0019,1993755.38,29652131000135,1,Alto Uruguai Indústria e Comércio de Óleos Ltda,,,1,FLOOR,75336e98f447837fcdb5e795c7aa49c9bea54c52,AGRO INDUSTRIA NUTRIHORTO LTDA,ROWS:p1r3|VALUE_COL:Valor_Do_Crédito,2026-09-03T23:36:48Z,build
59438325,0020255-24.2020.5.04.0104,1970000.00,59438325000101,1,Base | AJ RUIZ - Administração Judicial,,,1,FLOOR,2407a56c35028c413305535a1dd008db0d00dcd7,NUC CIDADE DE DEUS - S/N - 4º ANDAR PRED PRATA - VL YARA - OSASCO - SP - CEP 06029-899,ALT_VALUE:BANCOS|ROWS:p2r11|VALUE_COL:Valor_Do_Crédito,2026-09-03T23:36:48Z,build
60701190,0822279-56.2026.8.15.2001,1968048.14,60701190000104,1,DIAGSON DIAGNOSTICO EM ULTRA SONOGRAFIA MED FETAL LTDA – EPP – LRF Líderes em Recuperação Judicial e Falência,,,1,FLOOR,088be5223af3f8c9fa20abea588d45b3da85a782,ITAU UNIBANCO S.A,LIKELY_FINANCIAL_BY_NAME|PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p2r67,2026-09-03T23:36:48Z,build
14325185,0000472-94.2012.5.06.0193,1955788.12,14325185000119,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,24ed98480a572989bb0ce06fbd92e30151b7c249,"Rua Montevidéu, n° 486, parte, Penha, Rio de Janeiro-RJ, CEP 21.020-290",ROWS:p71r18|VALUE_COL:Valor_Atualizado,2026-09-03T23:36:47Z,build
40895649,5341375-33.2026.8.09.0049,1945689.50,40895649000132,1,"Grupo 3E, em consolidação substancia",,,1,FLOOR,8e8832093a15aa7f9dc936a37e882fe66a1fe43d,Audax Capital Fundo de Investimento em Direitos Creditórios,LIKELY_FINANCIAL_BY_NAME|ROWS:p10r19|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
01489979,0003971-03.2023.8.16.0119,1941127.48,01489979000176,1,Marques Administrações Judiciais,,,1,FLOOR,1209dafe77b7708945a17e0f6d11db9b41daea47,Mrk Investimentos E Negocios As - Katayose,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p12r9,2026-09-03T23:36:48Z,build
