doc_id,case_number,doc_type,publication_date,source_url,file_path,pages,printed_total_by_class,status,strategy,layout_id,notes,extracted_at,extracted_by
c11888be647739ca9270cdcec31a9ccff394993e,0020265-79.2017.5.04.0102,UNKNOWN,2016-10-24,https://cataliseaj.com.br/sgc/download.php?file=files/processo_documento/processo_documento17404010062024_1_.pdf&nome=3. RELAÇÃO DE CREDORES TRABALHISTAS,/home/user/Anteparo/data/pdfs/cataliseaj.com.br/c11888be647739ca.pdf,3,[],OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=0; classIII=NO_ROWS,2026-09-03T23:48:36Z,ingest
6368e39c8019a199936849a18469a08d2aae8f4c,5009474-18.2019.8.21.0022,AJ_LIST,,"https://cataliseaj.com.br/sgc/download.php?file=files/processo_documento/processo_documento17421810062024_1_.pdf&nome= 7. LISTA DE CREDORES DA ADMINISTRAÇÃO JUDICIAL DO ART. 7º, § 2º",/home/user/Anteparo/data/pdfs/cataliseaj.com.br/6368e39c8019a199.pdf,19,"[{""class"": ""I"", ""currency"": ""BRL"", ""total"": ""1329406.33"", ""count"": null, ""page"": 19, ""section"": 5}, {""class"": ""II"", ""currency"": ""BRL"", ""total"": ""9205589.35"", ""count"": null, ""page"": 19, ""section"": 6}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": ""12991238.61"", ""count"": null, ""page"": 19, ""section"": 7}, {""class"": ""IV"", ""currency"": ""BRL"", ""total"": ""2775806.67"", ""count"": null, ""page"": 19, ""section"": 8}, {""class"": ""IV"", ""currency"": ""BRL"", ""total"": ""26302040.96"", ""count"": null, ""page"": 19, ""section"": 8}]",QUARANTINED,TABLE,TABLE_BANDS,prose_signal=0; CASE_FROM_PAGE; classIII=PASS,2026-09-03T23:48:36Z,ingest
75bc7d81af935cc0d49557a24d96ef4e7f0e6c18,0000206-72.2017.8.17.2490,AJ_LIST,2024-04-22,https://diligence.adm.br/wp-content/plugins/download-attachments/includes/download.php?id=4123,/home/user/Anteparo/data/pdfs/diligence.adm.br/75bc7d81af935cc0.pdf,3,"[{""class"": ""I"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 1}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 2}, {""class"": ""IV"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 3, ""section"": 3}]",OK_NO_TOTALS,PROSE,PROSE,prose_signal=0; fell back to PROSE; classIII=NO_TOTAL,2026-09-03T23:48:36Z,ingest
bd2049db579ba5f1035f6a8721cf5128b10dcf0a,5009367-03.2021.8.21.0022,UNKNOWN,,"https://cataliseaj.com.br/sgc/download.php?file=files/processo_documento/processo_documento16345504102024_1_.pdf&nome=06. LISTA DE CREDORES (7º, §2º, DA LREF)",/home/user/Anteparo/data/pdfs/cataliseaj.com.br/bd2049db579ba5f1.pdf,1,"[{""class"": null, ""currency"": ""BRL"", ""total"": ""1652212.88"", ""count"": null, ""page"": 1, ""section"": 0}]",OK_NO_TOTALS,TABLE,TABLE_BANDS,prose_signal=0; CASE_FROM_PAGE; classIII=NO_ROWS,2026-09-03T23:48:36Z,ingest
28c02ba2f34e9393ff9fdd6df95a890ae60081fa,0041329-20.2011.8.21.0010,AJ_LIST,,"https://scalzilliaj.com.br/sgc/download.php?file=files/processo_documento/processo_documento11121007012022_1_.pdf&nome=07 - Edital do art. 7º, §2º da Lei 11.101/2005 (segunda lista de credores)",/home/user/Anteparo/data/pdfs/scalzilliaj.com.br/28c02ba2f34e9393.pdf,2,[],OK_NO_TOTALS,TABLE,TABLE_BANDS,prose_signal=0; classIII=NO_ROWS,2026-09-03T23:48:36Z,ingest
05729d0a9eb7ec2998781cb353435ef4674081cf,,,,https://recuperacaojudicial.squarespace.com/s/Falencia-Usina-Catende-Lista-de-rateio-dos-creditos-trabalhistas-rateio-2021.pdf,/home/user/Anteparo/data/pdfs/recuperacaojudicial.squarespace.com/05729d0a9eb7ec29.pdf,,,ERROR,,,WORKER_EXIT_1: MemoryError,2026-09-03T23:49:15Z,ingest
a35e7cdf2f53910c1661f77c89c1b254e53acf11,0000880-57.2020.8.17.2001,UNKNOWN,,https://diligence.adm.br/wp-content/uploads/2024/06/Credores-Classe-I.pdf,/home/user/Anteparo/data/pdfs/diligence.adm.br/a35e7cdf2f53910c.pdf,4,[],OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=0; CASE_FROM_PAGE; classIII=NO_ROWS,2026-09-03T23:49:15Z,ingest
810484d234b58ea63fff9f0bf0f58863395da37e,0034582-54.1995.8.17.0001,UNKNOWN,2025-08-29,https://recuperacaojudicial.squarespace.com/s/0034582-5419958170001-1756495166712-401832-despacho.pdf,/home/user/Anteparo/data/pdfs/recuperacaojudicial.squarespace.com/810484d234b58ea6.pdf,3,[],OK_NO_TOTALS,TABLE,TABLE_BANDS,prose_signal=0; classIII=NO_ROWS,2026-09-03T23:49:15Z,ingest
9dc802b9d87b89ad04889bba35b8648e4e9417b2,0000880-57.2020.8.17.2001,UNKNOWN,,https://diligence.adm.br/wp-content/uploads/2024/06/Credores-Classe-III-1.pdf,/home/user/Anteparo/data/pdfs/diligence.adm.br/9dc802b9d87b89ad.pdf,2,[],OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=0; CASE_FROM_PAGE; classIII=NO_TOTAL,2026-09-03T23:49:15Z,ingest
597a6636596197b07a1421ba9c54c34bc504baaf,0000312-16.2008.8.24.0013,UNKNOWN,,https://cataliseaj.com.br/sgc/download.php?file=files/processo_documento/processo_documento09493210032026_1_.pdf&nome=10. QUADRO GERAL DE CREDORES HOMOLOGADO,/home/user/Anteparo/data/pdfs/cataliseaj.com.br/597a6636596197b0.pdf,4,[],NO_TEXT_LAYER,NONE,,NO_TEXT_LAYER: needs OCR; CASE_FROM_PAGE; classIII=NO_ROWS,2026-09-03T23:49:15Z,ingest
760795a38812958e3770844f5f91f21fc516d850,,UNKNOWN,,https://scalzilliaj.com.br/sgc/download.php?file=files/processo_documento/processo_documento09023407082026_1_.pdf&nome=14 - QGC atualizado até agosto de 2026,/home/user/Anteparo/data/pdfs/scalzilliaj.com.br/760795a38812958e.pdf,48,[],OK_NO_TOTALS,TABLE,TABLE_BANDS,prose_signal=0; CASE_NUMBER_MISSING; classIII=NO_ROWS,2026-09-03T23:49:15Z,ingest
27b009abcc3f865d1c9ca044004f50160f3710a7,0034582-54.1995.8.17.0001,UNKNOWN,2025-10-02,https://recuperacaojudicial.squarespace.com/s/Falencia-Usina-Catende-Certido-com-os-credores-da-5a-6a-7a-e-8a-listagem-que-no-tiveram-alvara-exped.pdf,/home/user/Anteparo/data/pdfs/recuperacaojudicial.squarespace.com/27b009abcc3f865d.pdf,2,[],OK_NO_TOTALS,PROSE,PROSE,prose_signal=12; classIII=NO_ROWS,2026-09-03T23:49:15Z,ingest
503f5fbf4a868dd849fd5d43df21cff3bd15f23f,0000880-57.2020.8.17.2001,AJ_LIST,,https://diligence.adm.br/wp-content/uploads/2024/06/Credores-Classe-IV.pdf,/home/user/Anteparo/data/pdfs/diligence.adm.br/503f5fbf4a868dd8.pdf,1,[],OK_NO_TOTALS,TABLE,TABLE_BANDS,prose_signal=0; CASE_FROM_PAGE; classIII=NO_ROWS,2026-09-03T23:49:15Z,ingest
295b0a2c97590f91f94e037080536f8d23794c43,5003572-94.2020.8.21.0072,UNKNOWN,,"https://cataliseaj.com.br/sgc/download.php?file=files/processo_documento/processo_documento16023012062024_1_.pdf&nome=12. LISTA DE CREDORES - ART. 7º, § 2º, DA LREF",/home/user/Anteparo/data/pdfs/cataliseaj.com.br/295b0a2c97590f91.pdf,7,[],OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=0; classIII=NO_TOTAL,2026-09-03T23:49:15Z,ingest
95d100e8c9051200e4f327b9f27b17e7749f1844,5001625-18.2022.8.24.0018,UNKNOWN,,https://scalzilliaj.com.br/sgc/download.php?file=files/processo_documento/processo_documento14004702072025_1_.pdf&nome=03 - Relação de credores apresentada pela Recuperanda,/home/user/Anteparo/data/pdfs/scalzilliaj.com.br/95d100e8c9051200.pdf,16,[],OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=2; CASE_FROM_PAGE; classIII=NO_TOTAL,2026-09-03T23:49:15Z,ingest
23c7d876c5cd3c754a9fc60762f9a7947629e991,5003572-94.2020.8.21.0072,QGC,,https://cataliseaj.com.br/sgc/download.php?file=files/processo_documento/processo_documento16031312062024_1_.pdf&nome=14. RELAÇÃO DE CREDORES INDIVIDUALIZADA,/home/user/Anteparo/data/pdfs/cataliseaj.com.br/23c7d876c5cd3c75.pdf,3,"[{""class"": ""I"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 1, ""section"": 1}, {""class"": ""I"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 1, ""section"": 2}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 1, ""section"": 3}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 4}, {""class"": ""IV"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 5}, {""class"": ""IV"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 6}, {""class"": ""I"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 7}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 8}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 9}, {""class"": ""IV"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 10}, {""class"": ""I"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 3, ""section"": 11}, {""class"": ""I"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 3, ""section"": 12}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 3, ""section"": 13}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 3, ""section"": 14}, {""class"": ""IV"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 3, ""section"": 15}]",OK_NO_TOTALS,PROSE,PROSE,prose_signal=0; fell back to PROSE; CASE_FROM_PAGE; classIII=NO_TOTAL,2026-09-03T23:49:15Z,ingest
857975b5f0c1ced259a5658fd52a83e7ce95fed8,0700087-51.2020.8.02.0043,DEBTOR_LIST,,https://recuperacaojudicial.squarespace.com/s/RJ-Auto-Posto-Edital-1a-lista-de-credores.pdf,/home/user/Anteparo/data/pdfs/recuperacaojudicial.squarespace.com/857975b5f0c1ced2.pdf,5,"[{""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 5, ""section"": 1}]",OK_NO_TOTALS,PROSE,PROSE,prose_signal=0; fell back to PROSE; classIII=NO_TOTAL,2026-09-03T23:49:15Z,ingest
15a3f60047bf7434e4a55034333fbfa9b8d03ec6,0700087-51.2020.8.02.0043,AJ_LIST,,https://recuperacaojudicial.squarespace.com/s/0700087-5120208020043-2.pdf,/home/user/Anteparo/data/pdfs/recuperacaojudicial.squarespace.com/15a3f60047bf7434.pdf,10,"[{""class"": ""III"", ""currency"": ""BRL"", ""total"": ""230740.51"", ""count"": null, ""page"": 7, ""section"": 1}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": ""156297.46"", ""count"": null, ""page"": 7, ""section"": 2}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": ""242341.00"", ""count"": null, ""page"": 7, ""section"": 2}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": ""165755.44"", ""count"": null, ""page"": 7, ""section"": 2}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": ""408096.44"", ""count"": null, ""page"": 9, ""section"": 2}]",QUARANTINED,TABLE,TABLE_RULED,prose_signal=1; classIII=FAIL,2026-09-03T23:49:15Z,ingest
8c57772182de3cf7e0581038df25b23faa9a4f6c,5001625-18.2022.8.24.0018,QGC,2025-07-02,"https://scalzilliaj.com.br/sgc/download.php?file=files/processo_documento/processo_documento14011402072025_1_.pdf&nome=04 - Relação de credores do art. 7, §2º, da LREF",/home/user/Anteparo/data/pdfs/scalzilliaj.com.br/8c57772182de3cf7.pdf,30,"[{""class"": null, ""currency"": ""BRL"", ""total"": ""52318603.62"", ""count"": null, ""page"": 14, ""section"": 1}, {""class"": null, ""currency"": ""BRL"", ""total"": ""19535165.72"", ""count"": null, ""page"": 14, ""section"": 2}, {""class"": null, ""currency"": ""BRL"", ""total"": ""53569269.14"", ""count"": null, ""page"": 21, ""section"": 3}, {""class"": null, ""currency"": ""BRL"", ""total"": ""11867019.18"", ""count"": null, ""page"": 29, ""section"": 4}, {""class"": null, ""currency"": ""BRL"", ""total"": ""117754891.94"", ""count"": null, ""page"": 30, ""section"": 5}]",OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=0; classIII=NO_ROWS,2026-09-03T23:49:15Z,ingest
5c45f950bfb75a17f6897646bed34cb19aa19546,5245072-73.2023.8.21.0001,UNKNOWN,2025-04-22,https://cataliseaj.com.br/sgc/download.php?file=files/processo_documento/processo_documento17024122042025_1_.pdf&nome=17. EDITAL INTIMAÇÃO DE CREDORES SOBRE O ACORDO,/home/user/Anteparo/data/pdfs/cataliseaj.com.br/5c45f950bfb75a17.pdf,2,[],OK_NO_TOTALS,TABLE,TABLE_BANDS,prose_signal=0; classIII=NO_ROWS,2026-09-03T23:49:15Z,ingest
a0e12805e27ae5da182aa943c2655cdedb87d8a5,0000880-57.2020.8.17.2001,DEBTOR_LIST,2024-06-25,https://diligence.adm.br/wp-content/plugins/download-attachments/includes/download.php?id=4594,/home/user/Anteparo/data/pdfs/diligence.adm.br/a0e12805e27ae5da.pdf,6,[],OK_NO_TOTALS,PROSE,PROSE,prose_signal=0; fell back to PROSE; classIII=NO_ROWS,2026-09-03T23:49:15Z,ingest
58df07bbdd792c58299a79493499b64bd5af9196,5001625-18.2022.8.24.0018,QGC,2025-07-02,"https://scalzilliaj.com.br/sgc/download.php?file=files/processo_documento/processo_documento14070402072025_1_.pdf&nome=06 - Relação de credores do art. 18, da LREF",/home/user/Anteparo/data/pdfs/scalzilliaj.com.br/58df07bbdd792c58.pdf,29,"[{""class"": null, ""currency"": ""BRL"", ""total"": ""58573273.08"", ""count"": null, ""page"": 13, ""section"": 1}, {""class"": null, ""currency"": ""BRL"", ""total"": ""17899898.80"", ""count"": null, ""page"": 13, ""section"": 2}, {""class"": null, ""currency"": ""BRL"", ""total"": ""35332118.93"", ""count"": null, ""page"": 20, ""section"": 3}, {""class"": null, ""currency"": ""BRL"", ""total"": ""11009724.57"", ""count"": null, ""page"": 29, ""section"": 4}, {""class"": null, ""currency"": ""BRL"", ""total"": ""104915116.58"", ""count"": null, ""page"": 29, ""section"": 5}, {""class"": null, ""currency"": ""BRL"", ""total"": ""21037316.80"", ""count"": null, ""page"": 29, ""section"": 5}]",OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=1; classIII=NO_ROWS,2026-09-03T23:49:15Z,ingest
c2d7e98d7d807981456c815a16ea8701dafb07c5,5240968-38.2023.8.21.0001,AJ_LIST,2025-10-24,https://cataliseaj.com.br/sgc/download.php?file=files/processo_documento/processo_documento14352224102025_1_.pdf&nome=14. EDITAL DE INTIMAÇÃO DOS CREDORES - ART. 66 §1º.,/home/user/Anteparo/data/pdfs/cataliseaj.com.br/c2d7e98d7d807981.pdf,2,[],OK_NO_TOTALS,TABLE,TABLE_BANDS,prose_signal=0; classIII=NO_ROWS,2026-09-03T23:49:15Z,ingest
667246f02c08f780a0c0419a9f8a84f627879a55,0700087-51.2020.8.02.0043,AJ_LIST,,https://recuperacaojudicial.squarespace.com/s/0700087-5120208020043-3-3hf4.pdf,/home/user/Anteparo/data/pdfs/recuperacaojudicial.squarespace.com/667246f02c08f780.pdf,3,"[{""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": 7, ""page"": 1, ""section"": 1}]",QUARANTINED,PROSE,PROSE,prose_signal=0; fell back to PROSE; classIII=FAIL,2026-09-03T23:49:15Z,ingest
bd689ccef7f0ef42d67cbf555190457337a83b4a,0000206-69.2013.8.17.1340,UNKNOWN,,https://lrflideres.com.br/wp-content/plugins/download-attachments/includes/download.php?id=5002,/home/user/Anteparo/data/pdfs/lrflideres.com.br/bd689ccef7f0ef42.pdf,3,"[{""class"": ""I"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 1, ""section"": 1}, {""class"": ""II"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 1, ""section"": 2}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 2, ""section"": 3}]",OK_NO_TOTALS,PROSE,PROSE,prose_signal=0; fell back to PROSE; CASE_FROM_PAGE; classIII=NO_ROWS,2026-09-03T23:49:15Z,ingest
d1a51337e6e0e446350bb9e528fabeede323eb91,5009671-74.2022.8.21.0019,DEBTOR_LIST,,https://cataliseaj.com.br/sgc/download.php?file=files/processo_documento/processo_documento14551004102024_1_.pdf&nome=2. RELAÇÃO DE CREDORES - RECUPERANDAS,/home/user/Anteparo/data/pdfs/cataliseaj.com.br/d1a51337e6e0e446.pdf,7,"[{""class"": null, ""currency"": ""BRL"", ""total"": ""9994103.56"", ""count"": null, ""page"": 6, ""section"": 0}]",OK_NO_TOTALS,TABLE,TABLE_BANDS,prose_signal=0; CASE_FROM_PAGE; classIII=NO_ROWS,2026-09-03T23:49:15Z,ingest
7bbd6274b1489b4dbe1c301178dcd5f878a50924,0000880-57.2020.8.17.2001,AJ_LIST,2024-06-25,https://diligence.adm.br/wp-content/plugins/download-attachments/includes/download.php?id=4598,/home/user/Anteparo/data/pdfs/diligence.adm.br/7bbd6274b1489b4d.pdf,12,[],OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=0; classIII=NO_TOTAL,2026-09-03T23:49:15Z,ingest
9b292ab966194c5af1755a944c5a9972e0eb16bb,0700087-51.2020.8.02.0043,AJ_LIST,2025-07-15,https://recuperacaojudicial.squarespace.com/s/LISTA-DE-CREDORES-CONSOLIDADA-EM-11072025_6419.pdf,/home/user/Anteparo/data/pdfs/recuperacaojudicial.squarespace.com/9b292ab966194c5a.pdf,4,"[{""class"": null, ""currency"": ""BRL"", ""total"": ""1405742.45"", ""count"": null, ""page"": 3, ""section"": 0}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": ""1405742.45"", ""count"": null, ""page"": 4, ""section"": 2}]",OK,TABLE,TABLE_RULED,prose_signal=0; classIII=PASS,2026-09-03T23:49:15Z,ingest
62631ed3cb72fee188b5958141ec6a9fd28eed68,5012306-16.2022.8.21.0023,AJ_LIST,,https://scalzilliaj.com.br/sgc/download.php?file=files/processo_documento/processo_documento15084716032023_1_.pdf&nome=13 - Lista de credores apresentada pela administração judicial,/home/user/Anteparo/data/pdfs/scalzilliaj.com.br/62631ed3cb72fee1.pdf,31,"[{""class"": ""I"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 1, ""section"": 1}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 23, ""section"": 2}, {""class"": ""IV"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 28, ""section"": 3}]",OK_NO_TOTALS,PROSE,PROSE,prose_signal=0; fell back to PROSE; classIII=NO_TOTAL,2026-09-03T23:49:15Z,ingest
8b35887b890779ad3e0cf5df1d78debce35e8315,0062771-12.2013.8.17.0001,AJ_LIST,2019-11-12,https://lrflideres.com.br/wp-content/plugins/download-attachments/includes/download.php?id=7179,/home/user/Anteparo/data/pdfs/lrflideres.com.br/8b35887b890779ad.pdf,2,"[{""class"": ""I"", ""currency"": ""BRL"", ""total"": ""291492.73"", ""count"": 44, ""page"": 2, ""section"": 1}, {""class"": null, ""currency"": ""BRL"", ""total"": ""9746138.55"", ""count"": null, ""page"": 2, ""section"": 3}]",OK,PROSE,PROSE,prose_signal=0; fell back to PROSE; classIII=NO_ROWS,2026-09-03T23:49:15Z,ingest
741aed48dd004485cbfaf3bc50def81229cab4e3,5011460-87.2023.8.24.0020,DEBTOR_LIST,,https://cataliseaj.com.br/sgc/download.php?file=files/processo_documento/processo_documento15092204102024_1_.pdf&nome=02. RELAÇÃO DE CREDORES,/home/user/Anteparo/data/pdfs/cataliseaj.com.br/741aed48dd004485.pdf,4,[],OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=2; CASE_FROM_PAGE; classIII=NO_TOTAL,2026-09-03T23:49:15Z,ingest
becfeadaba486540436e2f41c45c09ab3f1e805c,0720420-24.2018.8.02.0001,DEBTOR_LIST,,https://recuperacaojudicial.squarespace.com/s/Edital-1a-lista-publicado-4zf5.pdf,/home/user/Anteparo/data/pdfs/recuperacaojudicial.squarespace.com/becfeadaba486540.pdf,3,"[{""class"": ""I"", ""currency"": ""BRL"", ""total"": null, ""count"": 53, ""page"": 1, ""section"": 3}, {""class"": ""II"", ""currency"": ""BRL"", ""total"": null, ""count"": 1, ""page"": 1, ""section"": 4}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": 262, ""page"": 1, ""section"": 5}, {""class"": ""IV"", ""currency"": ""BRL"", ""total"": null, ""count"": 107, ""page"": 1, ""section"": 6}, {""class"": ""I"", ""currency"": ""BRL"", ""total"": null, ""count"": 53, ""page"": 1, ""section"": 7}, {""class"": ""II"", ""currency"": ""BRL"", ""total"": null, ""count"": 1, ""page"": 1, ""section"": 8}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": 262, ""page"": 1, ""section"": 9}, {""class"": ""IV"", ""currency"": ""BRL"", ""total"": null, ""count"": 107, ""page"": 3, ""section"": 10}]",QUARANTINED,PROSE,PROSE,prose_signal=0; fell back to PROSE; classIII=FAIL,2026-09-03T23:49:15Z,ingest
ebfb999b457caf45140ea7446a22cd3751154eaf,5012306-16.2022.8.21.0023,AJ_LIST,2023-03-21,"https://scalzilliaj.com.br/sgc/download.php?file=files/processo_documento/processo_documento09120721032023_1_.pdf&nome=15 - Edital do art. 7º, §2º e 53 da Lei 11.101/2005 (segunda lista de credores e recebimento do plano))",/home/user/Anteparo/data/pdfs/scalzilliaj.com.br/ebfb999b457caf45.pdf,34,"[{""class"": ""I"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 1, ""section"": 1}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 25, ""section"": 2}, {""class"": ""IV"", ""currency"": ""BRL"", ""total"": null, ""count"": null, ""page"": 30, ""section"": 3}]",OK_NO_TOTALS,PROSE,PROSE,prose_signal=0; fell back to PROSE; classIII=NO_TOTAL,2026-09-03T23:49:15Z,ingest
2e02b137d8e626f4b53cefbfc66a7f78ac0a0968,0730042-64.2017.8.02.0001,AJ_LIST,,https://recuperacaojudicial.squarespace.com/s/RJ-CHL-Publicaco-do-Edital-com-a-2-Lista-de-Credores.pdf,/home/user/Anteparo/data/pdfs/recuperacaojudicial.squarespace.com/2e02b137d8e626f4.pdf,3,"[{""class"": ""I"", ""currency"": ""BRL"", ""total"": ""647056.69"", ""count"": 55, ""page"": 1, ""section"": 1}, {""class"": ""II"", ""currency"": ""BRL"", ""total"": ""11338441.03"", ""count"": 1, ""page"": 1, ""section"": 2}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": ""15366157.55"", ""count"": 115, ""page"": 1, ""section"": 3}, {""class"": ""IV"", ""currency"": ""BRL"", ""total"": ""1399658.85"", ""count"": 106, ""page"": 1, ""section"": 4}, {""class"": ""I"", ""currency"": ""BRL"", ""total"": ""647056.69"", ""count"": 55, ""page"": 1, ""section"": 5}, {""class"": ""II"", ""currency"": ""BRL"", ""total"": ""11338441.03"", ""count"": 1, ""page"": 1, ""section"": 6}, {""class"": ""III"", ""currency"": ""BRL"", ""total"": ""15366157.55"", ""count"": 115, ""page"": 1, ""section"": 7}, {""class"": ""IV"", ""currency"": ""BRL"", ""total"": ""1399658.85"", ""count"": 106, ""page"": 2, ""section"": 8}]",QUARANTINED,PROSE,PROSE,prose_signal=0; fell back to PROSE; classIII=FAIL,2026-09-03T23:49:15Z,ingest
1a6ba08e67838d22eb42facd6514f6e8da66774e,5045407-81.2020.8.21.0001,QGC,2020-04-27,https://cataliseaj.com.br/sgc/download.php?file=files/processo_documento/processo_documento13473310062024_1_.pdf&nome=2. SENTENÇA,/home/user/Anteparo/data/pdfs/cataliseaj.com.br/1a6ba08e67838d22.pdf,4,[],NO_ROWS,TABLE,TABLE_BANDS,prose_signal=1; classIII=NO_ROWS,2026-09-03T23:49:15Z,ingest
44ecd0afa707dc9a78430215646a429a26d22516,0000880-57.2020.8.17.2001,AJ_LIST,2024-06-25,https://diligence.adm.br/wp-content/plugins/download-attachments/includes/download.php?id=4599,/home/user/Anteparo/data/pdfs/diligence.adm.br/44ecd0afa707dc9a.pdf,13,[],OK_NO_TOTALS,TABLE,TABLE_RULED,prose_signal=0; classIII=NO_TOTAL,2026-09-03T23:49:15Z,ingest
0f6124399bb9c45e891672eb521a402d7a824b74,0062771-12.2013.8.17.0001,AJ_LIST,2019-11-12,https://lrflideres.com.br/wp-content/plugins/download-attachments/includes/download.php?id=7180,/home/user/Anteparo/data/pdfs/lrflideres.com.br/0f6124399bb9c45e.pdf,2,"[{""class"": ""I"", ""currency"": ""BRL"", ""total"": ""291492.73"", ""count"": 44, ""page"": 2, ""section"": 1}, {""class"": null, ""currency"": ""BRL"", ""total"": ""9746138.55"", ""count"": null, ""page"": 2, ""section"": 3}]",OK,PROSE,PROSE,prose_signal=0; fell back to PROSE; classIII=NO_ROWS,2026-09-03T23:49:15Z,ingest
f29a8b208f29e8df79765abec0fe8716e4d8a77c,5009901-48.2024.8.21.0019,AJ_LIST,2024-11-22,"https://scalzilliaj.com.br/sgc/download.php?file=files/processo_documento/processo_documento17263022112024_1_.pdf&nome=11 - Edital do art. 7º,  §2º da Lei 11.101/2005 (Relação de Credores da Administração Judicial)",/home/user/Anteparo/data/pdfs/scalzilliaj.com.br/f29a8b208f29e8df.pdf,5,[],OK_NO_TOTALS,PROSE,PROSE,prose_signal=0; fell back to PROSE; classIII=NO_ROWS,2026-09-03T23:49:15Z,ingest
